millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,accel,temp,press,num_satellites
# { "g_press": 100892.45, "g_temp": 23.27, "datetime": "2022-10-16T14:42:20Z", "fw_version": "0.4.1-gps-testing+git-7ae69c7" }
# Switched to mode: Climb
802128,464425787,-726805143,2034405,2069.8345,64414,-5317,2846283,,27.38,79039,15
802184,464426071,-726804923,2034687,2070.0925,64061,-4960,2839488,,27.38,79037,15
802240,464426354,-726804697,2034991,2070.6526,64168,-5302,2880192,,27.38,79031,15
802296,464426635,-726804472,2035288,2071.0168,63860,-5323,2889939,,27.38,79028,15
802352,464426920,-726804247,2035589,2071.593,64197,-5195,2883247,,27.38,79022,15
802408,464427205,-726804025,2035917,2071.8677,64143,-5744,2846968,,27.38,79019,15
802464,464427491,-726803803,2036167,2072.1394,64216,-5326,2825274,,27.38,79017,15
802520,464427777,-726803584,2036446,2072.6177,64025,-5045,2813843,,27.38,79012,15
802576,464428062,-726803362,2036745,2072.6177,63950,-5053,2839099,,27.38,79012,15
802632,464428348,-726803141,2037030,2072.884,64180,-5419,2821625,,27.38,79010,15
802688,464428632,-726802915,2037323,2073.1423,64134,-5548,2874247,,27.38,79007,15
802744,464428918,-726802690,2037649,2073.308,64447,-5894,2878173,,27.38,79006,15
802800,464429207,-726802465,2037969,2073.5935,64834,-5621,2862832,,27.38,79003,15
802856,464429494,-726802241,2038252,2073.947,64681,-5118,2864608,,27.38,79000,15
802912,464429780,-726802019,2038500,2074.1917,64334,-5075,2870583,,27.38,78997,15
802968,464430067,-726801797,2038806,2074.6318,64534,-5453,2853021,,27.38,78993,15
803024,464430355,-726801577,2039075,2074.9119,64563,-5348,2833029,,27.38,78990,15
803080,464430640,-726801357,2039350,2075.5425,64156,-5359,2838909,,27.38,78984,15
803136,464430925,-726801133,2039632,2075.5425,64334,-5482,2864147,,27.38,78984,15
803192,464431210,-726800909,2039927,2075.7437,64332,-5347,2863357,,27.38,78982,15
803248,464431496,-726800685,2040238,2076.1487,64425,-5547,2861270,,27.39,78978,15
803304,464431782,-726800461,2040517,2076.3606,64443,-5361,2859771,,27.39,78976,15
803360,464432068,-726800239,2040790,2076.5945,64448,-5368,2850166,,27.38,78974,15
803416,464432353,-726800018,2041125,2076.896,64168,-5323,2857855,,27.39,78971,15
803472,464432636,-726799797,2041441,2077.4397,63938,-5301,2868978,,27.38,78966,15
803528,464432920,-726799575,2041762,2077.9263,64062,-5505,2866468,,27.38,78961,15
803584,464433203,-726799354,2042092,2078.228,63731,-5505,2867368,,27.38,78958,15
803640,464433487,-726799132,2042367,2079.4077,63970,-5529,2854381,,27.38,78947,15
803696,464433771,-726798910,2042679,2079.4077,64080,-5539,2856884,,27.38,78947,15
803752,464434057,-726798688,2043028,2079.753,64321,-5588,2847385,,27.38,78944,15
803808,464434342,-726798465,2043366,2080.049,64199,-5601,2851551,,27.38,78941,15
803864,464434626,-726798241,2043690,2080.3428,64180,-5593,2865140,,27.39,78938,15
803920,464434911,-726798018,2044022,2080.2803,64219,-5605,2858131,,27.38,78939,15
803976,464435195,-726797795,2044332,2080.5059,63986,-5563,2851908,,27.38,78936,15
804032,464435479,-726797573,2044617,2080.9978,64085,-5422,2847032,,27.38,78932,15
804088,464435764,-726797351,2044946,2081.4326,64081,-5655,2851075,,27.38,78928,15
804144,464436047,-726797129,2045270,2081.7588,64075,-5425,2860213,,27.38,78924,15
804200,464436332,-726796907,2045600,2082.4138,64123,-5479,2844888,,27.38,78918,15
804256,464436615,-726796686,2045896,2082.4138,63804,-5609,2854785,,27.38,78918,15
804312,464436900,-726796464,2046218,2082.5906,64107,-5721,2847861,,27.38,78916,15
804368,464437185,-726796242,2046559,2082.865,64296,-5684,2838522,,27.38,78914,15
804424,464437470,-726796021,2046868,2082.9465,64192,-5531,2839837,,27.39,78913,15
804480,464437756,-726795799,2047179,2083.3435,64236,-5643,2839453,,27.39,78909,15
804536,464438041,-726795579,2047489,2083.7783,64176,-5564,2833717,,27.39,78905,15
804592,464438326,-726795357,2047780,2084.2324,64202,-5420,2842104,,27.39,78901,15
804648,464438613,-726795140,2048137,2084.806,64292,-5816,2827573,,27.39,78895,15
804704,464438898,-726794922,2048450,2085.0994,64108,-5643,2832383,,27.39,78892,15
804760,464439183,-726794704,2048764,2085.6213,64076,-5569,2838088,,27.39,78887,15
804816,464439469,-726794486,2049068,2085.6213,64188,-5414,2830229,,27.39,78887,15
804872,464439754,-726794267,2049385,2085.912,64105,-5506,2838107,,27.39,78885,15
804928,464440039,-726794049,2049698,2085.9148,64112,-5572,2821178,,27.39,78885,15
804984,464440322,-726793830,2050035,2086.1567,63787,-5516,2839093,,27.39,78882,15
805040,464440608,-726793613,2050315,2086.404,64057,-5389,2810113,,27.39,78880,15
805096,464440892,-726793395,2050640,2086.7764,64026,-5564,2838438,,27.39,78876,15
805152,464441177,-726793177,2050951,2087.1055,64023,-5412,2829219,,27.39,78873,15
805208,464441462,-726792958,2051277,2087.429,64112,-5496,2832267,,27.39,78870,15
805264,464441747,-726792739,2051607,2087.796,63971,-5426,2825107,,27.39,78866,15
805320,464442031,-726792520,2051942,2088.4263,64044,-5381,2817715,,27.39,78860,15
805376,464442315,-726792300,2052276,2088.4263,63864,-5516,2827466,,27.39,78860,15
805432,464442600,-726792081,2052621,2088.6929,64131,-5755,2816767,,27.39,78858,15
805488,464442885,-726791862,2052940,2089.1167,64175,-5650,2823716,,27.39,78854,15
805544,464443170,-726791642,2053252,2089.5842,64165,-5628,2820955,,27.39,78849,15
805600,464443454,-726791423,2053560,2089.924,64082,-5782,2824423,,27.39,78846,15
805656,464443739,-726791203,2053916,2090.264,63939,-5715,2815274,,27.39,78843,15
805712,464444024,-726790984,2054254,2090.688,64055,-5540,2813367,,27.39,78839,15
805768,464444307,-726790764,2054580,2091.0657,63802,-5603,2818252,,27.39,78835,15
805824,464444590,-726790543,2054894,2091.585,63958,-5691,2832179,,27.39,78830,15
805880,464444875,-726790324,2055225,2092.131,64173,-5785,2811476,,27.39,78825,15
805936,464445161,-726790103,2055552,2092.131,64165,-5601,2809766,,27.39,78825,15
805992,464445442,-726789882,2055860,2092.5444,63609,-5638,2844586,,27.39,78821,15
806048,464445726,-726789662,2056202,2092.9058,63947,-5452,2820567,,27.39,78817,15
806104,464446010,-726789441,2056554,2093.243,63919,-5731,2824358,,27.39,78814,15
806160,464446294,-726789222,2056863,2093.3027,64029,-5738,2807865,,27.39,78814,15
806216,464446579,-726789004,2057174,2093.4197,64022,-5560,2796795,,27.39,78812,15
806272,464446864,-726788785,2057485,2093.5989,64001,-5390,2799909,,27.39,78811,15
806328,464447146,-726788565,2057808,2093.8218,63706,-5464,2829096,,27.39,78809,15
806384,464447432,-726788344,2058147,2094.1372,64209,-5554,2816706,,27.39,78806,15
806440,464447719,-726788123,2058488,2094.844,64369,-5661,2807875,,27.39,78799,15
806496,464448004,-726787902,2058833,2094.844,64129,-5589,2816498,,27.39,78799,15
806552,464448288,-726787682,2059166,2095.2678,63902,-5484,2819596,,27.39,78795,15
806608,464448572,-726787462,2059499,2095.8386,63902,-5592,2822945,,27.39,78789,15
806664,464448856,-726787243,2059801,2096.5781,63826,-5557,2806779,,27.39,78782,15
806720,464449141,-726787024,2060118,2096.907,63955,-5737,2806566,,27.39,78779,15
806776,464449425,-726786805,2060448,2097.2603,63816,-5653,2814661,,27.39,78776,15
806832,464449709,-726786585,2060806,2097.5837,64006,-5615,2814832,,27.39,78772,15
806888,464449992,-726786367,2061132,2097.8176,63608,-5623,2809787,,27.39,78770,15
806944,464450276,-726786149,2061446,2098.247,63763,-5447,2807558,,27.39,78766,15
807000,464450562,-726785931,2061747,2098.8694,64001,-5622,2796620,,27.39,78760,15
807056,464450846,-726785716,2062042,2098.8694,63731,-5479,2781657,,27.39,78760,15
807112,464451131,-726785497,2062361,2099.4238,64013,-5536,2802571,,27.39,78755,15
807168,464451417,-726785278,2062694,2100.1714,64233,-5720,2799537,,27.39,78748,15
807224,464451702,-726785059,2063020,2100.6553,64064,-5603,2806649,,27.39,78743,15
807280,464451987,-726784842,2063332,2100.9,63835,-5464,2797337,,27.39,78741,15
807336,464452271,-726784624,2063668,2100.8538,63889,-5420,2785526,,27.40,78741,15
807392,464452557,-726784406,2063988,2100.8645,64042,-5707,2786253,,27.40,78741,15
807448,464452842,-726784189,2064274,2101.1118,63883,-5589,2793724,,27.39,78739,15
807504,464453126,-726783972,2064568,2101.2588,63762,-5415,2792790,,27.39,78737,15
807560,464453411,-726783754,2064875,2101.6094,63913,-5286,2788465,,27.40,78734,15
807616,464453695,-726783535,2065194,2101.6094,63962,-5699,2789972,,27.40,78734,15
807672,464453980,-726783318,2065503,2102.365,63812,-5793,2792147,,27.40,78726,15
807728,464454264,-726783102,2065771,2103.3218,63722,-5558,2786504,,27.40,78717,15
807784,464454549,-726782885,2066065,2103.7593,63876,-5630,2774105,,27.40,78713,15
807840,464454833,-726782667,2066387,2103.8953,63823,-5465,2783557,,27.40,78712,15
807896,464455118,-726782449,2066701,2103.944,63996,-5409,2783881,,27.40,78711,15
807952,464455402,-726782230,2067013,2103.9524,63690,-5354,2789389,,27.40,78711,14
808008,464455687,-726782012,2067323,2104.5422,63915,-5628,2772145,,27.39,78706,14
808064,464455971,-726781796,2067643,2105.3386,63832,-5508,2764538,,27.39,78698,14
808120,464456256,-726781576,2067936,2106.3198,63990,-5638,2802243,,27.40,78689,14
808176,464456541,-726781358,2068232,2106.3198,63957,-5521,2790904,,27.40,78689,14
808232,464456827,-726781141,2068548,2106.7683,64076,-5381,2768734,,27.40,78684,14
808288,464457113,-726780922,2068864,2107.0076,64200,-5516,2780058,,27.40,78682,14
808344,464457399,-726780704,2069144,2106.8743,64270,-5433,2783257,,27.40,78683,14
808400,464457683,-726780487,2069463,2106.9966,63904,-5364,2784707,,27.40,78682,14
808456,464457967,-726780270,2069776,2107.2495,63751,-5448,2777058,,27.40,78680,14
808512,464458253,-726780053,2070071,2107.4016,63925,-5333,2770590,,27.40,78678,14
808568,464458539,-726779837,2070368,2107.5022,64070,-5286,2753885,,27.40,78678,14
808624,464458824,-726779620,2070671,2107.7332,63949,-5270,2774417,,27.40,78675,14
808680,464459108,-726779402,2070951,2108.4019,63828,-5324,2787411,,27.40,78669,14
808736,464459393,-726779185,2071280,2108.4019,63977,-5619,2771821,,27.40,78669,14
808792,464459679,-726778967,2071586,2108.8694,64075,-5490,2775747,,27.40,78665,14
808848,464459964,-726778751,2071853,2109.2363,63782,-5072,2768519,,27.40,78661,14
808904,464460249,-726778534,2072160,2109.6006,63891,-5433,2765929,,27.40,78658,14
808960,464460532,-726778317,2072473,2110.003,63582,-5503,2790355,,27.40,78654,14
809016,464460817,-726778101,2072782,2110.0437,63774,-5611,2775418,,27.40,78654,14
809072,464461104,-726777884,2073105,2110.4648,64048,-5459,2767857,,27.40,78650,14
809128,464461388,-726777666,2073419,2110.7014,63824,-5269,2777132,,27.40,78647,14
809184,464461674,-726777448,2073728,2111.0005,64087,-5449,2780659,,27.40,78645,14
809240,464461959,-726777231,2074032,2112.0034,63816,-5395,2774300,,27.40,78635,14
809296,464462243,-726777017,2074296,2112.0034,63534,-5041,2757467,,27.40,78635,14
809352,464462527,-726776801,2074591,2112.645,63688,-5304,2769387,,27.40,78629,14
809408,464462809,-726776585,2074903,2113.0364,63409,-5397,2777070,,27.40,78625,14
809464,464463095,-726776368,2075197,2113.4956,63786,-5154,2772803,,27.40,78621,14
809520,464463377,-726776151,2075520,2113.8083,63465,-5508,2791490,,27.40,78618,14
809576,464463661,-726775934,2075828,2113.8572,63583,-5402,2779940,,27.40,78618,14
809632,464463945,-726775718,2076133,2113.9277,63648,-5430,2774745,,27.40,78617,14
809688,464464222,-726775500,2076501,2114.053,62856,-5865,2828001,,27.40,78616,14
809744,464464506,-726775284,2076808,2114.2866,63416,-5408,2788760,,27.40,78614,14
809800,464464791,-726775067,2077122,2114.7515,63673,-5435,2776002,,27.40,78609,13
809856,464465078,-726774851,2077408,2114.8955,64005,-5290,2768345,,27.40,78608,13
809912,464465362,-726774633,2077697,2115.132,63962,-5428,2788016,,27.40,78606,13
809968,464465646,-726774417,2077997,2115.5369,63576,-5142,2769720,,27.40,78602,13
810024,464465933,-726774201,2078301,2116.5618,63974,-5150,2754624,,27.40,78592,13
810080,464466220,-726773984,2078565,2117.4424,64165,-5012,2763676,,27.40,78584,13
810136,464466507,-726773768,2078854,2118.4563,64173,-5182,2754431,,27.40,78574,13
810192,464466792,-726773552,2079143,2119.0896,64010,-5097,2753623,,27.40,78568,13
810248,464467079,-726773333,2079492,2120.0571,64183,-5559,2769285,,27.40,78559,13
810304,464467364,-726773117,2079787,2121.0005,63941,-5269,2763737,,27.40,78550,13
810360,464467649,-726772902,2080063,2122.2153,63899,-5191,2759325,,27.41,78539,13
810416,464467935,-726772686,2080391,2122.2153,63898,-5288,2750534,,27.41,78539,13
810472,464468222,-726772471,2080661,2122.1775,64137,-5158,2750710,,27.41,78539,13
810528,464468510,-726772254,2080943,2121.37,64352,-5309,2759740,,27.41,78547,13
810584,464468795,-726772036,2081266,2119.9675,64145,-5356,2771296,,27.41,78560,13
810640,464469080,-726771818,2081587,2118.7173,64044,-5015,2774291,,27.41,78572,13
810696,464469365,-726771600,2081852,2117.6326,64021,-4904,2788246,,27.41,78582,13
810752,464469650,-726771385,2082050,2117.3281,63753,-4635,2774303,,27.41,78585,13
810808,464469939,-726771169,2082304,2117.5483,64435,-4723,2745664,,27.41,78583,13
810864,464470227,-726770949,2082645,2117.9834,64494,-4975,2766717,,27.41,78579,13
810920,464470512,-726770731,2082972,2119.1548,64221,-5019,2774481,,27.41,78568,13
810976,464470795,-726770515,2083270,2119.4673,63626,-5187,2789049,,27.41,78565,13
811032,464471077,-726770299,2083555,2120.0654,63517,-5186,2780608,,27.41,78559,13
811088,464471361,-726770084,2083812,2120.9133,63638,-5181,2781010,,27.41,78551,13
811144,464471646,-726769866,2084096,2121.6365,64048,-5050,2784204,,27.40,78545,13
811200,464471931,-726769650,2084372,2122.2617,63768,-4725,2775785,,27.40,78539,13
811256,464472216,-726769433,2084653,2122.672,63772,-4666,2772731,,27.40,78535,14
811312,464472501,-726769216,2084939,2123.039,63878,-4771,2772204,,27.40,78531,13
811368,464472786,-726768998,2085212,2123.357,64051,-4931,2786257,,27.40,78528,14
811424,464473072,-726768781,2085490,2123.6643,64059,-4897,2774763,,27.40,78525,14
811480,464473358,-726768564,2085766,2123.7268,64046,-4914,2769632,,27.41,78525,15
811536,464473643,-726768346,2086048,2123.7268,63982,-4943,2783583,,27.41,78525,15
811592,464473929,-726768129,2086339,2123.811,64007,-4927,2771232,,27.41,78524,15
811648,464474214,-726767911,2086631,2124.0012,64008,-4908,2770996,,27.41,78522,15
811704,464474499,-726767693,2086917,2124.4797,63892,-4875,2793794,,27.41,78518,15
811760,464474784,-726767475,2087201,2125.0613,63953,-4862,2782923,,27.41,78512,15
811816,464475067,-726767258,2087463,2125.3684,63787,-4872,2784419,,27.41,78509,15
811872,464475351,-726767041,2087743,2125.6267,63732,-4888,2781944,,27.41,78507,15
811928,464475635,-726766823,2088019,2126.0127,63892,-4791,2787025,,27.41,78503,15
811984,464475920,-726766605,2088301,2126.3115,63936,-4847,2783146,,27.41,78501,15
812040,464476207,-726766386,2088573,2127.002,64258,-4748,2777877,,27.41,78494,15
812096,464476492,-726766169,2088840,2127.002,64045,-4738,2776599,,27.41,78494,15
812152,464476777,-726765950,2089112,2127.1597,64015,-4859,2786441,,27.41,78493,15
812208,464477062,-726765732,2089376,2127.5674,64048,-4717,2787062,,27.41,78489,15
812264,464477348,-726765514,2089654,2127.9153,63905,-4599,2778098,,27.41,78485,15
812320,464477633,-726765296,2089927,2128.1626,63952,-4755,2785211,,27.41,78483,15
812376,464477917,-726765078,2090202,2128.3665,64007,-5049,2795072,,27.41,78481,15
812432,464478202,-726764859,2090472,2128.459,64049,-4780,2785650,,27.41,78480,15
812488,464478489,-726764641,2090746,2128.4888,64258,-4639,2775565,,27.41,78480,15
812544,464478774,-726764422,2091038,2128.9075,63969,-4728,2798755,,27.41,78476,15
812600,464479060,-726764203,2091337,2129.5571,64112,-4719,2787938,,27.41,78470,15
812656,464479348,-726763984,2091622,2129.5571,64396,-4731,2780801,,27.41,78470,15
812712,464479632,-726763767,2091889,2129.848,63970,-4580,2779257,,27.41,78467,15
812768,464479917,-726763550,2092173,2130.1252,63952,-4791,2775138,,27.41,78465,15
812824,464480202,-726763332,2092443,2130.8264,63952,-4600,2786197,,27.41,78458,15
812880,464480488,-726763113,2092725,2131.4353,64225,-4758,2790435,,27.41,78452,15
812936,464480772,-726762894,2093005,2131.6636,64029,-4800,2795839,,27.41,78450,15
812992,464481056,-726762675,2093304,2131.9436,63961,-4931,2797265,,27.41,78448,14
813048,464481344,-726762457,2093557,2132.0632,64640,-4642,2763444,,27.41,78446,14
813104,464481629,-726762238,2093834,2132.0496,64298,-4681,2791022,,27.41,78447,14
813160,464481915,-726762019,2094109,2132.1528,64270,-4620,2786092,,27.41,78446,14
813216,464482199,-726761799,2094393,2132.1528,64049,-4836,2805596,,27.41,78446,14
813272,464482483,-726761580,2094675,2132.2888,64060,-4745,2801850,,27.41,78444,14
813328,464482768,-726761361,2094939,2132.6855,64106,-4603,2788245,,27.42,78441,14
813384,464483052,-726761141,2095215,2133.0906,64114,-4817,2801593,,27.42,78437,14
813440,464483337,-726760922,2095486,2133.7295,64092,-4727,2794925,,27.42,78431,14
813496,464483621,-726760702,2095773,2133.8762,64084,-4892,2805693,,27.42,78429,14
813552,464483908,-726760483,2096042,2134.0176,64402,-4738,2788306,,27.42,78428,14
813608,464484195,-726760263,2096293,2134.205,64517,-4636,2778048,,27.42,78426,14
813664,464484479,-726760044,2096535,2134.398,64235,-4573,2800606,,27.42,78424,14
813720,464484763,-726759825,2096780,2134.7188,64173,-4664,2798696,,27.42,78421,14
813776,464485050,-726759605,2097057,2134.7188,64309,-4768,2794194,,27.42,78421,14
813832,464485336,-726759384,2097335,2135.1538,64359,-4803,2812472,,27.42,78417,14
813888,464485622,-726759163,2097593,2135.4065,64417,-4676,2798052,,27.42,78415,14
813944,464485910,-726758943,2097851,2135.7844,64544,-4530,2796819,,27.42,78411,14
814000,464486197,-726758721,2098113,2136.0942,64552,-4448,2800974,,27.42,78408,14
814056,464486484,-726758500,2098386,2136.5264,64473,-4661,2800505,,27.42,78404,14
814112,464486770,-726758280,2098636,2136.7302,64553,-4679,2796889,,27.42,78402,14
814168,464487057,-726758059,2098914,2136.6868,64419,-4876,2799055,,27.42,78403,14
814224,464487342,-726757839,2099164,2136.7112,64260,-4567,2807701,,27.42,78403,14
814280,464487627,-726757618,2099412,2137.6382,64359,-4491,2810434,,27.42,78394,14
814336,464487912,-726757397,2099668,2137.6382,64296,-4667,2810747,,27.42,78394,14
814392,464488200,-726757176,2099926,2138.2632,64524,-4462,2796772,,27.41,78388,14
814448,464488486,-726756955,2100200,2138.361,64441,-4649,2810011,,27.41,78387,14
814504,464488773,-726756733,2100483,2138.4644,64582,-4748,2800088,,27.42,78386,14
814560,464489059,-726756512,2100742,2138.595,64634,-4827,2810567,,27.42,78385,14
814616,464489346,-726756291,2100993,2139.0813,64651,-4470,2798734,,27.42,78380,14
814672,464489633,-726756070,2101258,2139.47,64469,-4543,2802066,,27.42,78377,14
814728,464489918,-726755849,2101518,2139.6494,64365,-4671,2803283,,27.42,78375,14
814784,464490204,-726755628,2101788,2139.859,64415,-4684,2814032,,27.42,78373,14
814840,464490490,-726755406,2102057,2140.6797,64473,-4510,2812341,,27.42,78365,14
814896,464490777,-726755184,2102316,2140.6797,64606,-4565,2805385,,27.42,78365,14
814952,464491062,-726754965,2102558,2141.0466,64351,-4511,2797362,,27.42,78362,14
815008,464491349,-726754744,2102823,2141.4543,64459,-4632,2800740,,27.42,78358,14
815064,464491634,-726754522,2103057,2141.8975,64608,-4472,2811694,,27.42,78354,14
815120,464491922,-726754300,2103343,2142.5063,64677,-4817,2804283,,27.42,78348,14
815176,464492209,-726754079,2103613,2142.9248,64479,-4623,2815106,,27.42,78344,14
815232,464492495,-726753857,2103863,2143.694,64428,-4437,2812686,,27.42,78337,14
815288,464492783,-726753636,2104130,2144.1426,64578,-4571,2805097,,27.42,78333,14
815344,464493068,-726753414,2104377,2144.8438,64359,-4344,2816482,,27.42,78326,14
815400,464493357,-726753191,2104636,2145.844,64877,-4528,2807333,,27.42,78317,14
815456,464493648,-726752969,2104885,2145.844,65246,-4485,2782379,,27.42,78317,14
815512,464493933,-726752747,2105132,2145.9502,64425,-4498,2815096,,27.42,78316,14
815568,464494220,-726752525,2105377,2146.374,64607,-4559,2814695,,27.42,78312,14
815624,464494507,-726752303,2105640,2146.9885,64573,-4572,2814259,,27.42,78306,14
815680,464494794,-726752081,2105877,2147.1108,64697,-4435,2812393,,27.42,78305,14
815736,464495081,-726751861,2106126,2147.1216,64532,-4641,2781771,,27.42,78305,14
815792,464495373,-726751643,2106454,2146.915,64808,-4642,2748131,,27.42,78307,14
815848,464495663,-726751420,2106761,2145.6458,65107,-5078,2793812,,27.42,78319,14
